variable,gender,age_min,age_max,percentile,value
Weight,2,46,55,62.9,183.4228408
Weight,2,56,65,62.9,183.540347
Weight,2,66,79,62.9,176.149138
Weight,2,80,99,62.9,157.409868
Weight,1,0,18,62.9,82.11371744
Weight,1,18,25,62.9,188.274548
Weight,1,26,35,62.9,206.9057916
Weight,1,36,45,62.9,212.9363092
Weight,1,46,55,62.9,206.6487329
Weight,1,56,65,62.9,204.2975057
Weight,1,66,79,62.9,198.856724
Weight,1,80,99,62.9,186.951776
Weight,2,0,18,63,89.28711
Weight,2,18,25,63,168.0471595
Weight,2,26,35,63,180.6002658
Weight,2,36,45,63,188.7242905
Weight,2,46,55,63,183.580912
Weight,2,56,65,63,183.644846
Weight,2,66,79,63,176.149138
Weight,2,80,99,63,157.409868
Weight,1,0,18,63,82.48365268
Weight,1,18,25,63,188.338482
Weight,1,26,35,63,207.1681414
Weight,1,36,45,63,213.2220279
Weight,1,46,55,63,206.9432702
Weight,1,56,65,63,204.524802
Weight,1,66,79,63,198.856724
Weight,1,80,99,63,186.951776
Weight,2,0,18,63.1,89.28711
Weight,2,18,25,63.1,168.1739252
Weight,2,26,35,63.1,180.7574552
Weight,2,36,45,63.1,188.8803776
Weight,2,46,55,63.1,183.644846
Weight,2,56,65,63.1,183.7455971
Weight,2,66,79,63.1,176.3894416
Weight,2,80,99,63.1,157.409868
Weight,1,0,18,63.1,82.67325
Weight,1,18,25,63.1,188.4670113
Weight,1,26,35,63.1,207.5285968
Weight,1,36,45,63.1,213.7581915
Weight,1,46,55,63.1,207.2378074
Weight,1,56,65,63.1,204.588736
Weight,1,66,79,63.1,198.856724
Weight,1,80,99,63.1,186.951776
Weight,2,0,18,63.2,89.52697266
Weight,2,18,25,63.2,168.3006908
Weight,2,26,35,63.2,181.0504492
Weight,2,36,45,63.2,189.1369953
Weight,2,46,55,63.2,183.644846
Weight,2,56,65,63.2,183.865308
Weight,2,66,79,63.2,176.6958838
Weight,2,80,99,63.2,157.5051076
Weight,1,0,18,63.2,82.893712
Weight,1,18,25,63.2,188.49501
Weight,1,26,35,63.2,207.913303
Weight,1,36,45,63.2,214.068602
Weight,1,46,55,63.2,207.4935433
Weight,1,56,65,63.2,204.6645749
Weight,1,66,79,63.2,198.856724
Weight,1,80,99,63.2,186.951776
Weight,2,0,18,63.3,89.728034
Weight,2,18,25,63.3,168.4274565
Weight,2,26,35,63.3,181.292296
Weight,2,36,45,63.3,189.4130138
Weight,2,46,55,63.3,183.644846
Weight,2,56,65,63.3,183.8985978
Weight,2,66,79,63.3,177.0023259
Weight,2,80,99,63.3,157.6210706
Weight,1,0,18,63.3,83.334636
Weight,1,18,25,63.3,188.49501
Weight,1,26,35,63.3,208.1756527
Weight,1,36,45,63.3,214.068602
Weight,1,46,55,63.3,207.6408119
Weight,1,56,65,63.3,204.8446924
Weight,1,66,79,63.3,198.856724
Weight,1,80,99,63.3,187.0681799
Weight,2,0,18,63.4,89.948496
Weight,2,18,25,63.4,168.432968
Weight,2,26,35,63.4,181.4494854
Weight,2,36,45,63.4,189.5691009
Weight,2,46,55,63.4,183.772273
Weight,2,56,65,63.4,184.0853291
Weight,2,66,79,63.4,177.030986
Weight,2,80,99,63.4,157.7370336
Weight,1,0,18,63.4,83.555098
Weight,1,18,25,63.4,188.49501
Weight,1,26,35,63.4,208.3872963
Weight,1,36,45,63.4,214.1726601
Weight,1,46,55,63.4,207.7880805
Weight,1,56,65,63.4,205.0248098
Weight,1,66,79,63.4,199.1318606
Weight,1,80,99,63.4,187.2480769
Weight,2,0,18,63.5,90.13368408
Weight,2,18,25,63.5,168.4605258
Weight,2,26,35,63.5,181.6066748
Weight,2,36,45,63.5,190.1087918
Weight,2,46,55,63.5,183.9303443
Weight,2,56,65,63.5,184.08577
Weight,2,66,79,63.5,177.1026362
Weight,2,80,99,63.5,157.850792
Weight,1,0,18,63.5,83.77556
Weight,1,18,25,63.5,188.5853994
Weight,1,26,35,63.5,208.5184712
Weight,1,36,45,63.5,214.3243379
Weight,1,46,55,63.5,207.895666
Weight,1,56,65,63.5,205.02966
Weight,1,66,79,63.5,199.297648
Weight,1,80,99,63.5,187.4279739
Weight,2,0,18,63.6,90.168958
Weight,2,18,25,63.6,168.5872914
Weight,2,26,35,63.6,181.660688
Weight,2,36,45,63.6,190.479168
Weight,2,46,55,63.6,184.0884155
Weight,2,56,65,63.6,184.08577
Weight,2,66,79,63.6,177.2646757
Weight,2,80,99,63.6,157.850792
Weight,1,0,18,63.6,83.996022
Weight,1,18,25,63.6,188.8424581
Weight,1,26,35,63.6,208.557052
Weight,1,36,45,63.6,214.5924197
Weight,1,46,55,63.6,207.895666
Weight,1,56,65,63.6,205.1645827
Weight,1,66,79,63.6,199.3188124
Weight,1,80,99,63.6,187.6078709
Weight,2,0,18,63.7,90.3911837
Weight,2,18,25,63.7,168.7140571
Weight,2,26,35,63.7,181.7404952
Weight,2,36,45,63.7,190.479168
Weight,2,46,55,63.7,184.2464868
Weight,2,56,65,63.7,184.08577
Weight,2,66,79,63.7,177.724339
Weight,2,80,99,63.7,157.850792
Weight,1,0,18,63.7,84.216484
Weight,1,18,25,63.7,189.0177254
Weight,1,26,35,63.7,208.557052
Weight,1,36,45,63.7,214.729988
Weight,1,46,55,63.7,208.0094244
Weight,1,56,65,63.7,205.250122
Weight,1,66,79,63.7,199.4810724
Weight,1,80,99,63.7,187.671364
Weight,2,0,18,63.8,90.609882
Weight,2,18,25,63.8,168.8408227
Weight,2,26,35,63.8,182.0548741
Weight,2,36,45,63.8,190.479168
Weight,2,46,55,63.8,184.306232
Weight,2,56,65,63.8,184.08577
Weight,2,66,79,63.8,178.0032234
Weight,2,80,99,63.8,157.850792
Weight,1,0,18,63.8,84.56128657
Weight,1,18,25,63.8,189.1462547
Weight,1,26,35,63.8,208.557052
Weight,1,36,45,63.8,214.729988
Weight,1,46,55,63.8,208.116128
Weight,1,56,65,63.8,205.3043557
Weight,1,66,79,63.8,199.51811
Weight,1,80,99,63.8,187.7313296
Weight,2,0,18,63.9,90.830344
Weight,2,18,25,63.9,169.0612847
Weight,2,26,35,63.9,182.101612
Weight,2,36,45,63.9,190.6608287
Weight,2,46,55,63.9,184.306232
Weight,2,56,65,63.9,184.1371376
Weight,2,66,79,63.9,178.1564445
Weight,2,80,99,63.9,157.850792
Weight,1,0,18,63.9,84.9312218
Weight,1,18,25,63.9,189.156396
Weight,1,26,35,63.9,208.873415
Weight,1,36,45,63.9,214.8428645
Weight,1,46,55,63.9,208.116128
Weight,1,56,65,63.9,205.4844731
Weight,1,66,79,63.9,199.51811
Weight,1,80,99,63.9,187.7912953
Weight,2,0,18,64,90.830344
Weight,2,18,25,64,169.314816
Weight,2,26,35,64,182.1721598
Weight,2,36,45,64,190.920092
Weight,2,46,55,64,184.306232
Weight,2,56,65,64,184.306232
Weight,2,66,79,64,178.3096656
Weight,2,80,99,64,157.850792
Weight,1,0,18,64,85.30115704
Weight,1,18,25,64,189.156396
Weight,1,26,35,64,209.7916392
Weight,1,36,45,64,214.95045
Weight,1,46,55,64,208.116128
Weight,1,56,65,64,205.6645906
Weight,1,66,79,64,199.5269285
Weight,1,80,99,64,187.851261
Weight,2,0,18,64.1,91.12664493
Weight,2,18,25,64.1,169.4415817
Weight,2,26,35,64.1,182.3293492
Weight,2,36,45,64.1,190.920092
Weight,2,46,55,64.1,184.306232
Weight,2,56,65,64.1,184.306232
Weight,2,66,79,64.1,178.4628867
Weight,2,80,99,64.1,157.850792
Weight,1,0,18,64.1,85.318794
Weight,1,18,25,64.1,189.156396
Weight,1,26,35,64.1,210.100286
Weight,1,36,45,64.1,214.95045
Weight,1,46,55,64.1,208.3233623
Weight,1,56,65,64.1,205.691046
Weight,1,66,79,64.1,199.6891885
Weight,1,80,99,64.1,187.9112266
Weight,2,0,18,64.2,91.271268
Weight,2,18,25,64.2,169.535278
Weight,2,26,35,64.2,182.4865387
Weight,2,36,45,64.2,191.0382596
Weight,2,46,55,64.2,184.3754571
Weight,2,56,65,64.2,184.4768696
Weight,2,66,79,64.2,178.57422
Weight,2,80,99,64.2,157.850792
Weight,1,0,18,64.2,85.37964151
Weight,1,18,25,64.2,189.2194481
Weight,1,26,35,64.2,210.100286
Weight,1,36,45,64.2,215.0245252
Weight,1,46,55,64.2,209.0597054
Weight,1,56,65,64.2,205.691046
Weight,1,66,79,64.2,199.738572
Weight,1,80,99,64.2,187.9711923
Weight,2,0,18,64.3,91.271268
Weight,2,18,25,64.3,169.535278
Weight,2,26,35,64.3,182.542536
Weight,2,36,45,64.3,191.140554
Weight,2,46,55,64.3,184.5335283
Weight,2,56,65,64.3,184.6636009
Weight,2,66,79,64.3,178.57422
Weight,2,80,99,64.3,157.8748224
Weight,1,0,18,64.3,85.759718
Weight,1,18,25,64.3,189.3479775
Weight,1,26,35,64.3,210.6161671
Weight,1,36,45,64.3,215.1585661
Weight,1,46,55,64.3,209.218438
Weight,1,56,65,64.3,205.8369918
Weight,1,66,79,64.3,199.7932466
Weight,1,80,99,64.3,188.031158
Weight,2,0,18,64.4,91.49173
Weight,2,18,25,64.4,169.9321096
Weight,2,26,35,64.4,182.5804555
Weight,2,36,45,64.4,191.140554
Weight,2,46,55,64.4,184.6915996
Weight,2,56,65,64.4,184.747156
Weight,2,66,79,64.4,178.702088
Weight,2,80,99,64.4,157.9328039
Weight,1,0,18,64.4,85.759718
Weight,1,18,25,64.4,189.4765068
Weight,1,26,35,64.4,210.982134
Weight,1,36,45,64.4,215.170912
Weight,1,46,55,64.4,209.2607667
Weight,1,56,65,64.4,206.1645984
Weight,1,66,79,64.4,199.9555066
Weight,1,80,99,64.4,188.0911236
Weight,2,0,18,64.5,91.86210616
Weight,2,18,25,64.5,170.6927035
Weight,2,26,35,64.5,182.7376449
Weight,2,36,45,64.5,191.2860589
Weight,2,46,55,64.5,184.747156
Weight,2,56,65,64.5,184.747156
Weight,2,66,79,64.5,179.0371902
Weight,2,80,99,64.5,157.9907854
Weight,1,0,18,64.5,85.98018
Weight,1,18,25,64.5,189.6050362
Weight,1,26,35,64.5,210.982134
Weight,1,36,45,64.5,215.2061859
Weight,1,46,55,64.5,209.4080353
Weight,1,56,65,64.5,206.3447158
Weight,1,66,79,64.5,200.1177666
Weight,1,80,99,64.5,188.1510893
Weight,2,0,18,64.6,91.932654
Weight,2,18,25,64.6,170.9572579
Weight,2,26,35,64.6,182.8948343
Weight,2,36,45,64.6,191.442146
Weight,2,46,55,64.6,184.7872801
Weight,2,56,65,64.6,184.747156
Weight,2,66,79,64.6,179.6500746
Weight,2,80,99,64.6,158.0487669
Weight,1,0,18,64.6,85.98018
Weight,1,18,25,64.6,189.7335655
Weight,1,26,35,64.6,211.1452759
Weight,1,36,45,64.6,215.3402268
Weight,1,46,55,64.6,209.4389
Weight,1,56,65,64.6,206.6972346
Weight,1,66,79,64.6,200.2800267
Weight,1,80,99,64.6,188.2110549
Weight,2,0,18,64.7,92.153116
Weight,2,18,25,64.7,171.0840236
Weight,2,26,35,64.7,182.98346
Weight,2,36,45,64.7,191.6317433
Weight,2,46,55,64.7,184.9453513
Weight,2,56,65,64.7,184.7511243
Weight,2,66,79,64.7,179.8231372
Weight,2,80,99,64.7,158.1067484
Weight,1,0,18,64.7,86.421104
Weight,1,18,25,64.7,189.8620949
Weight,1,26,35,64.7,211.4076257
Weight,1,36,45,64.7,215.391374
Weight,1,46,55,64.7,209.4389
Weight,1,56,65,64.7,206.9254127
Weight,1,66,79,64.7,200.399958
Weight,1,80,99,64.7,188.2710206
Weight,2,0,18,64.8,92.373578
Weight,2,18,25,64.8,171.2107892
Weight,2,26,35,64.8,182.98346
Weight,2,36,45,64.8,192.1000046
Weight,2,46,55,64.8,184.967618
Weight,2,56,65,64.8,185.1245869
Weight,2,66,79,64.8,179.896992
Weight,2,80,99,64.8,158.1647299
Weight,1,0,18,64.8,86.641566
Weight,1,18,25,64.8,189.9906242
Weight,1,26,35,64.8,211.423058
Weight,1,36,45,64.8,215.391374
Weight,1,46,55,64.8,209.4389
Weight,1,56,65,64.8,207.1972424
Weight,1,66,79,64.8,200.399958
Weight,1,80,99,64.8,188.3874245
Weight,2,0,18,64.9,92.373578
Weight,2,18,25,64.9,171.3761357
Weight,2,26,35,64.9,182.98346
Weight,2,36,45,64.9,192.3513313
Weight,2,46,55,64.9,185.0410318
Weight,2,56,65,64.9,185.18808
Weight,2,66,79,64.9,179.896992
Weight,2,80,99,64.9,158.2227114
Weight,1,0,18,64.9,86.64641616
Weight,1,18,25,64.9,190.038244
Weight,1,26,35,64.9,211.423058
Weight,1,36,45,64.9,215.5218875
Weight,1,46,55,64.9,209.6734716
Weight,1,56,65,64.9,207.454742
Weight,1,66,79,64.9,200.5463448
Weight,1,80,99,64.9,188.5073559
Weight,2,0,18,65,92.59404
Weight,2,18,25,65,171.629667
Weight,2,26,35,65,183.0826679
Weight,2,36,45,65,192.5956032
Weight,2,46,55,65,185.18808
Weight,2,56,65,65,185.18808
Weight,2,66,79,65,179.896992
Weight,2,80,99,65,158.2806929
Weight,1,0,18,65,86.862028
Weight,1,18,25,65,190.038244
Weight,1,26,35,65,211.423058
Weight,1,36,45,65,215.6559284
Weight,1,46,55,65,209.879824
Weight,1,56,65,65,207.4657651
Weight,1,66,79,65,200.7086048
Weight,1,80,99,65,188.6272872
Weight,2,0,18,65.1,92.59404
Weight,2,18,25,65.1,171.739898
Weight,2,26,35,65.1,183.2398573
Weight,2,36,45,65.1,193.0638645
Weight,2,46,55,65.1,185.18808
Weight,2,56,65,65.1,185.18808
Weight,2,66,79,65.1,179.9950976
Weight,2,80,99,65.1,158.5734664
Weight,1,0,18,65.1,86.862028
Weight,1,18,25,65.1,190.2732565
Weight,1,26,35,65.1,211.5751768
Weight,1,36,45,65.1,215.7899693
Weight,1,46,55,65.1,209.879824
Weight,1,56,65,65.1,207.6458826
Weight,1,66,79,65.1,200.8708648
Weight,1,80,99,65.1,188.7472185
Weight,2,0,18,65.2,92.76335482
Weight,2,18,25,65.2,171.739898
Weight,2,26,35,65.2,183.3970467
Weight,2,36,45,65.2,193.5321258
Weight,2,46,55,65.2,185.2947836
Weight,2,56,65,65.2,185.18808
Weight,2,66,79,65.2,180.117454
Weight,2,80,99,65.2,158.9213555
Weight,1,0,18,65.2,87.302952
Weight,1,18,25,65.2,190.5303152
Weight,1,26,35,65.2,211.8375266
Weight,1,36,45,65.2,215.9240102
Weight,1,46,55,65.2,209.9979916
Weight,1,56,65,65.2,207.826
Weight,1,66,79,65.2,201.0331249
Weight,1,80,99,65.2,188.8671499
Weight,2,0,18,65.3,93.034964
Weight,2,18,25,65.3,171.9493369
Weight,2,26,35,65.3,183.424384
Weight,2,36,45,65.3,193.8575277
Weight,2,46,55,65.3,185.408542
Weight,2,56,65,65.3,185.208142
Weight,2,66,79,65.3,180.117454
Weight,2,80,99,65.3,159.2692445
Weight,1,0,18,65.3,87.46477111
Weight,1,18,25,65.3,190.7873739
Weight,1,26,35,65.3,211.863982
Weight,1,36,45,65.3,216.05276
Weight,1,46,55,65.3,210.2352087
Weight,1,56,65,65.3,208.0061175
Weight,1,66,79,65.3,201.061344
Weight,1,80,99,65.3,188.9870812
Weight,2,0,18,65.4,93.255426
Weight,2,18,25,65.4,172.180822
Weight,2,26,35,65.4,183.424384
Weight,2,36,45,65.4,194.0206696
Weight,2,46,55,65.4,185.408542
Weight,2,56,65,65.4,185.3948734
Weight,2,66,79,65.4,180.117454
Weight,2,80,99,65.4,159.6166926
Weight,1,0,18,65.4,87.964338
Weight,1,18,25,65.4,190.9822623
Weight,1,26,35,65.4,211.9213021
Weight,1,36,45,65.4,216.05276
Weight,1,46,55,65.4,210.6770146
Weight,1,56,65,65.4,208.116128
Weight,1,66,79,65.4,201.061344
Weight,1,80,99,65.4,189.1070125
Weight,2,0,18,65.5,93.37006624
Weight,2,18,25,65.5,172.180822
Weight,2,26,35,65.5,183.4343048
Weight,2,36,45,65.5,194.3328438
Weight,2,46,55,65.5,185.5485354
Weight,2,56,65,65.5,185.7546673
Weight,2,66,79,65.5,180.167058
Weight,2,80,99,65.5,159.9066002
Weight,1,0,18,65.5,87.964338
Weight,1,18,25,65.5,191.1107916
Weight,1,26,35,65.5,212.1836519
Weight,1,36,45,65.5,216.1585818
Weight,1,46,55,65.5,210.761672
Weight,1,56,65,65.5,208.1458904
Weight,1,66,79,65.5,201.0966179
Weight,1,80,99,65.5,189.4033134
Weight,2,0,18,65.6,93.916812
Weight,2,18,25,65.6,172.2249144
Weight,2,26,35,65.6,183.905873
Weight,2,36,45,65.6,194.546251
Weight,2,46,55,65.6,185.7066066
Weight,2,56,65,65.6,185.988798
Weight,2,66,79,65.6,180.320279
Weight,2,80,99,65.6,160.1965077
Weight,1,0,18,65.6,88.35411482
Weight,1,18,25,65.6,191.140554
Weight,1,26,35,65.6,212.3754538
Weight,1,36,45,65.6,216.4266636
Weight,1,46,55,65.6,210.8075281
Weight,1,56,65,65.6,208.3260078
Weight,1,66,79,65.6,201.421138
Weight,1,80,99,65.6,189.8230731
Weight,2,0,18,65.7,94.06848986
Weight,2,18,25,65.7,172.3516801
Weight,2,26,35,65.7,184.474665
Weight,2,36,45,65.7,194.7367301
Weight,2,46,55,65.7,185.849466
Weight,2,56,65,65.7,186.069928
Weight,2,66,79,65.7,180.4735001
Weight,2,80,99,65.7,160.4864152
Weight,1,0,18,65.7,88.405262
Weight,1,18,25,65.7,191.1473883
Weight,1,26,35,65.7,212.5066287
Weight,1,36,45,65.7,216.493684
Weight,1,46,55,65.7,210.9547967
Weight,1,56,65,65.7,208.6756606
Weight,1,66,79,65.7,201.623963
Weight,1,80,99,65.7,190.2428327
Weight,2,0,18,65.8,94.137274
Weight,2,18,25,65.8,172.401284
Weight,2,26,35,65.8,184.967618
Weight,2,36,45,65.8,195.0489043
Weight,2,46,55,65.8,185.849466
Weight,2,56,65,65.8,186.069928
Weight,2,66,79,65.8,180.558378
Weight,2,80,99,65.8,160.7406079
Weight,1,0,18,65.8,88.846186
Weight,1,18,25,65.8,191.2759177
Weight,1,26,35,65.8,212.525368
Weight,1,36,45,65.8,216.5077936
Weight,1,46,55,65.8,211.2219967
Weight,1,56,65,65.8,208.9067047
Weight,1,66,79,65.8,201.72273
Weight,1,80,99,65.8,190.6625924
Weight,2,0,18,65.9,94.32598947
Weight,2,18,25,65.9,172.401284
Weight,2,26,35,65.9,184.967618
Weight,2,36,45,65.9,195.10887
Weight,2,46,55,65.9,186.0712508
Weight,2,56,65,65.9,186.1462079
Weight,2,66,79,65.9,180.5594803
Weight,2,80,99,65.9,160.8565709
Weight,1,0,18,65.9,89.066648
Weight,1,18,25,65.9,191.404447
Weight,1,26,35,65.9,212.525368
Weight,1,36,45,65.9,216.6418345
Weight,1,46,55,65.9,211.4697959
Weight,1,56,65,65.9,208.997976
Weight,1,66,79,65.9,201.72273
Weight,1,80,99,65.9,190.7543046
Weight,2,0,18,66,94.578198
Weight,2,18,25,66,172.731977
Weight,2,26,35,66,185.2233539
Weight,2,36,45,66,195.2323287
Weight,2,46,55,66,186.3388916
Weight,2,56,65,66,186.5152612
Weight,2,66,79,66,180.7127014
Weight,2,80,99,66,160.9725339
Weight,1,0,18,66,89.39293176
Weight,1,18,25,66,191.5329764
Weight,1,26,35,66,212.525368
Weight,1,36,45,66,216.8376047
Weight,1,46,55,66,211.6170646
Weight,1,56,65,66,208.997976
Weight,1,66,79,66,201.72273
Weight,1,80,99,66,190.8142702
Weight,2,0,18,66.1,94.79866
Weight,2,18,25,66.1,173.0792047
Weight,2,26,35,66.1,185.4731374
Weight,2,36,45,66.1,195.5445029
Weight,2,46,55,66.1,186.4969629
Weight,2,56,65,66.1,186.7019926
Weight,2,66,79,66.1,180.77884
Weight,2,80,99,66.1,161.0884969
Weight,1,0,18,66.1,89.728034
Weight,1,18,25,66.1,191.7415334
Weight,1,26,35,66.1,212.5904043
Weight,1,36,45,66.1,217.1056865
Weight,1,46,55,66.1,211.7643332
Weight,1,56,65,66.1,208.997976
Weight,1,66,79,66.1,201.8320792
Weight,1,80,99,66.1,190.8742359
Weight,2,0,18,66.2,94.9327009
Weight,2,18,25,66.2,173.2059703
Weight,2,26,35,66.2,185.629004
Weight,2,36,45,66.2,195.7032356
Weight,2,46,55,66.2,186.510852
Weight,2,56,65,66.2,186.731314
Weight,2,66,79,66.2,180.7986816
Weight,2,80,99,66.2,161.181091
Weight,1,0,18,66.2,89.948496
Weight,1,18,25,66.2,191.9985921
Weight,1,26,35,66.2,212.7215792
Weight,1,36,45,66.2,217.15507
Weight,1,46,55,66.2,211.863982
Weight,1,56,65,66.2,208.997976
Weight,1,66,79,66.2,201.943192
Weight,1,80,99,66.2,190.9483111
Weight,2,0,18,66.3,95.019122
Weight,2,18,25,66.3,173.4319439
Weight,2,26,35,66.3,185.629004
Weight,2,36,45,66.3,196.0374559
Weight,2,46,55,66.3,186.5926434
Weight,2,56,65,66.3,186.731314
Weight,2,66,79,66.3,180.9519027
Weight,2,80,99,66.3,161.2390725
Weight,1,0,18,66.3,90.168958
Weight,1,18,25,66.3,192.022402
Weight,1,26,35,66.3,212.74583
Weight,1,36,45,66.3,217.177998
Weight,1,46,55,66.3,211.863982
Weight,1,56,65,66.3,209.145906
Weight,1,66,79,66.3,201.943192
Weight,1,80,99,66.3,191.0682425
Weight,2,0,18,66.4,95.019122
Weight,2,18,25,66.4,173.8122408
Weight,2,26,35,66.4,185.7242436
Weight,2,36,45,66.4,196.5057172
Weight,2,46,55,66.4,186.731314
Weight,2,56,65,66.4,186.8212625
Weight,2,66,79,66.4,181.1051238
Weight,2,80,99,66.4,161.297054
Weight,1,0,18,66.4,90.38942
Weight,1,18,25,66.4,192.0470937
Weight,1,26,35,66.4,212.763467
Weight,1,36,45,66.4,217.3120389
Weight,1,46,55,66.4,212.5941521
Weight,1,56,65,66.4,209.218438
Weight,1,66,79,66.4,202.0983972
Weight,1,80,99,66.4,191.1881738
Weight,2,0,18,66.5,95.239584
Weight,2,18,25,66.5,173.944518
Weight,2,26,35,66.5,185.849466
Weight,2,36,45,66.5,196.9739785
Weight,2,46,55,66.5,186.731314
Weight,2,56,65,66.5,186.951776
Weight,2,66,79,66.5,181.219764
Weight,2,80,99,66.5,161.3550355
Weight,1,0,18,66.5,90.58122194
Weight,1,18,25,66.5,192.1756231
Weight,1,26,35,66.5,212.8946419
Weight,1,36,45,66.5,217.4460798
Weight,1,46,55,66.5,213.2352556
Weight,1,56,65,66.5,209.2856789
Weight,1,66,79,66.5,202.3576606
Weight,1,80,99,66.5,191.3081051
Weight,2,0,18,66.6,95.239584
Weight,2,18,25,66.6,173.944518
Weight,2,26,35,66.6,185.849466
Weight,2,36,45,66.6,197.093028
Weight,2,46,55,66.6,186.731314
Weight,2,56,65,66.6,186.951776
Weight,2,66,79,66.6,181.219764
Weight,2,80,99,66.6,161.413017
Weight,1,0,18,66.6,90.95115718
Weight,1,18,25,66.6,192.3654409
Weight,1,26,35,66.6,212.966292
Weight,1,36,45,66.6,217.5801207
Weight,1,46,55,66.6,213.3825243
Weight,1,56,65,66.6,209.4657964
Weight,1,66,79,66.6,202.6433793
Weight,1,80,99,66.6,191.3945262
Weight,2,0,18,66.7,95.69285387
Weight,2,18,25,66.7,174.1760031
Weight,2,26,35,66.7,186.1012336
Weight,2,36,45,66.7,197.145057
Weight,2,46,55,66.7,186.7840044
Weight,2,56,65,66.7,186.951776
Weight,2,66,79,66.7,181.219764
Weight,2,80,99,66.7,161.4709985
Weight,1,0,18,66.7,91.271268
Weight,1,18,25,66.7,192.6224996
Weight,1,26,35,66.7,212.966292
Weight,1,36,45,66.7,217.9504969
Weight,1,46,55,66.7,213.407216
Weight,1,56,65,66.7,209.6459138
Weight,1,66,79,66.7,202.8056393
Weight,1,80,99,66.7,191.4544919
Weight,2,0,18,66.8,96.121432
Weight,2,18,25,66.8,174.385442
Weight,2,26,35,66.8,186.29039
Weight,2,36,45,66.8,197.3011441
Weight,2,46,55,66.8,186.9420757
Weight,2,56,65,66.8,187.1272638
Weight,2,66,79,66.8,181.3344042
Weight,2,80,99,66.8,161.52898
Weight,1,0,18,66.8,91.271268
Weight,1,18,25,66.8,192.7816731
Weight,1,26,35,66.8,213.169117
Weight,1,36,45,66.8,218.25738
Weight,1,46,55,66.8,213.407216
Weight,1,56,65,66.8,209.659362
Weight,1,66,79,66.8,203.2536181
Weight,1,80,99,66.8,191.5144576
Weight,2,0,18,66.9,96.121432
Weight,2,18,25,66.9,174.385442
Weight,2,26,35,66.9,186.29039
Weight,2,36,45,66.9,197.4572312
Weight,2,46,55,66.9,187.1001469
Weight,2,56,65,66.9,187.3139951
Weight,2,66,79,66.9,181.6408464
Weight,2,80,99,66.9,161.5869615
Weight,1,0,18,66.9,91.39957688
Weight,1,18,25,66.9,192.9161549
Weight,1,26,35,66.9,213.4193414
Weight,1,36,45,66.9,218.25738
Weight,1,46,55,66.9,213.407216
Weight,1,56,65,66.9,209.659362
Weight,1,66,79,66.9,203.486426
Weight,1,80,99,66.9,191.5744232
Weight,2,0,18,67,96.341894
Weight,2,18,25,67,174.385442
Weight,2,26,35,67,186.446918
Weight,2,36,45,67,197.533952
Weight,2,46,55,67,187.172238
Weight,2,56,65,67,187.5007264
Weight,2,66,79,67,181.660688
Weight,2,80,99,67,161.644943
Weight,1,0,18,67,91.932654
Weight,1,18,25,67,193.1732136
Weight,1,26,35,67,213.5505163
Weight,1,36,45,67,218.3367463
Weight,1,46,55,67,213.5306747
Weight,1,56,65,67,209.659362
Weight,1,66,79,67,203.5393369
Weight,1,80,99,67,191.6343889
Weight,2,0,18,67.1,96.94331434
Weight,2,18,25,67.1,174.385442
Weight,2,26,35,67.1,186.510852
Weight,2,36,45,67.1,197.5489434
Weight,2,46,55,67.1,187.1958274
Weight,2,56,65,67.1,187.613162
Weight,2,66,79,67.1,181.7367474
Weight,2,80,99,67.1,161.7029245
Weight,1,0,18,67.1,92.153116
Weight,1,18,25,67.1,193.5579198
Weight,1,26,35,67.1,213.627678
Weight,1,36,45,67.1,218.4707872
Weight,1,46,55,67.1,213.6779433
Weight,1,56,65,67.1,209.7049976
Weight,1,66,79,67.1,203.8638569
Weight,1,80,99,67.1,191.6943545
Weight,2,0,18,67.2,97.223742
Weight,2,18,25,67.2,174.4736268
Weight,2,26,35,67.2,186.510852
Weight,2,36,45,67.2,197.7050305
Weight,2,46,55,67.2,187.3538987
Weight,2,56,65,67.2,187.613162
Weight,2,66,79,67.2,181.8899685
Weight,2,80,99,67.2,161.760906
Weight,1,0,18,67.2,92.50938259
Weight,1,18,25,67.2,194.2005666
Weight,1,26,35,67.2,213.627678
Weight,1,36,45,67.2,218.8588003
Weight,1,46,55,67.2,213.825212
Weight,1,56,65,67.2,209.879824
Weight,1,66,79,67.2,204.0578635
Weight,1,80,99,67.2,191.7543202
Weight,2,0,18,67.3,97.23079678
Weight,2,18,25,67.3,174.6003925
Weight,2,26,35,67.3,186.510852
Weight,2,36,45,67.3,198.0745248
Weight,2,46,55,67.3,187.5119699
Weight,2,56,65,67.3,187.6199963
Weight,2,66,79,67.3,182.0431896
Weight,2,80,99,67.3,161.8188875
Weight,1,0,18,67.3,93.16459566
Weight,1,18,25,67.3,194.6057757
Weight,1,26,35,67.3,213.627678
Weight,1,36,45,67.3,219.139228
Weight,1,46,55,67.3,214.3455023
Weight,1,56,65,67.3,209.879824
Weight,1,66,79,67.3,204.2201235
Weight,1,80,99,67.3,191.8513235
Weight,2,0,18,67.4,97.664666
Weight,2,18,25,67.4,174.7271581
Weight,2,26,35,67.4,186.6347516
Weight,2,36,45,67.4,198.4581287
Weight,2,46,55,67.4,187.6700412
Weight,2,56,65,67.4,187.8067276
Weight,2,66,79,67.4,182.101612
