variable,gender,age_min,age_max,percentile,value
Height,2,26,35,4.6,59.2913706
Height,2,36,45,4.6,59.01389014
Height,2,46,55,4.6,58.1890078
Height,2,56,65,4.6,58.1102676
Height,2,66,79,4.6,57.9134171
Height,2,80,99,4.6,57.32853489
Height,1,0,18,4.6,36.18175182
Height,1,18,25,4.6,64.34861743
Height,1,26,35,4.6,63.87649119
Height,1,36,45,4.6,63.9764125
Height,1,46,55,4.6,63.4252311
Height,1,56,65,4.6,63.48570357
Height,1,66,79,4.6,62.598459
Height,1,80,99,4.6,62.0472776
Height,2,0,18,4.7,35.3149797
Height,2,18,25,4.7,59.29235485
Height,2,26,35,4.7,59.31148872
Height,2,36,45,4.7,59.06231536
Height,2,46,55,4.7,58.2165275
Height,2,56,65,4.7,58.1102676
Height,2,66,79,4.7,57.93589743
Height,2,80,99,4.7,57.3389286
Height,1,0,18,4.7,36.22883846
Height,1,18,25,4.7,64.38590091
Height,1,26,35,4.7,63.90231797
Height,1,36,45,4.7,63.9764125
Height,1,46,55,4.7,63.4252311
Height,1,56,65,4.7,63.51782958
Height,1,66,79,4.7,62.64617556
Height,1,80,99,4.7,62.0472776
Height,2,0,18,4.8,35.41104274
Height,2,18,25,4.8,59.31499266
Height,2,26,35,4.8,59.3307407
Height,2,36,45,4.8,59.09011065
Height,2,46,55,4.8,58.26113382
Height,2,56,65,4.8,58.13798415
Height,2,66,79,4.8,57.96318091
Height,2,80,99,4.8,57.34932231
Height,1,0,18,4.8,36.2598621
Height,1,18,25,4.8,64.40885368
Height,1,26,35,4.8,63.94932587
Height,1,36,45,4.8,63.9764125
Height,1,46,55,4.8,63.42775079
Height,1,56,65,4.8,63.5433414
Height,1,66,79,4.8,62.7165693
Height,1,80,99,4.8,62.05137209
Height,2,0,18,4.9,35.5118302
Height,2,18,25,4.9,59.3307407
Height,2,26,35,4.9,59.3307407
Height,2,36,45,4.9,59.11790594
Height,2,46,55,4.9,58.31235432
Height,2,56,65,4.9,58.17137
Height,2,66,79,4.9,57.99046439
Height,2,80,99,4.9,57.35971601
Height,1,0,18,4.9,36.32301174
Height,1,18,25,4.9,64.45412929
Height,1,26,35,4.9,64.00629441
Height,1,36,45,4.9,63.9764125
Height,1,46,55,4.9,63.45405001
Height,1,56,65,4.9,63.5433414
Height,1,66,79,4.9,62.7165693
Height,1,80,99,4.9,62.19007295
Height,2,0,18,5,35.5118302
Height,2,18,25,5,59.3307407
Height,2,26,35,5,59.3307407
Height,2,36,45,5,59.14570123
Height,2,46,55,5,58.34058269
Height,2,56,65,5,58.20475584
Height,2,66,79,5,58.068929
Height,2,80,99,5,57.37798374
Height,1,0,18,5,36.37009838
Height,1,18,25,5,64.4882238
Height,1,26,35,5,64.07680626
Height,1,36,45,5,64.00397157
Height,1,46,55,5,63.48034924
Height,1,56,65,5,63.5433414
Height,1,66,79,5,62.74019136
Height,1,80,99,5,62.32877382
Height,2,0,18,5.1,35.5512003
Height,2,18,25,5.1,59.34353598
Height,2,26,35,5.1,59.35932339
Height,2,36,45,5.1,59.1732603
Height,2,46,55,5.1,58.39113389
Height,2,56,65,5.1,58.26743304
Height,2,66,79,5.1,58.13727549
Height,2,80,99,5.1,57.39877115
Height,1,0,18,5.1,36.45655512
Height,1,18,25,5.1,64.4882238
Height,1,26,35,5.1,64.0945228
Height,1,36,45,5.1,64.05176687
Height,1,46,55,5.1,63.50664847
Height,1,56,65,5.1,63.59184536
Height,1,66,79,5.1,62.7559394
Height,1,80,99,5.1,62.46747468
Height,2,0,18,5.2,35.5905704
Height,2,18,25,5.2,59.36617379
Height,2,26,35,5.2,59.41247303
Height,2,36,45,5.2,59.1732603
Height,2,46,55,5.2,58.48113394
Height,2,56,65,5.2,58.3858583
Height,2,66,79,5.2,58.1890078
Height,2,80,99,5.2,57.41955857
Height,1,0,18,5.2,36.4567126
Height,1,18,25,5.2,64.50066475
Height,1,26,35,5.2,64.09625508
Height,1,36,45,5.2,64.07735744
Height,1,46,55,5.2,63.53294769
Height,1,56,65,5.2,63.6220816
Height,1,66,79,5.2,62.76097877
Height,1,80,99,5.2,62.5808212
Height,2,0,18,5.3,35.63840507
Height,2,18,25,5.3,59.3701108
Height,2,26,35,5.3,59.44054391
Height,2,36,45,5.3,59.1732603
Height,2,46,55,5.3,58.6220789
Height,2,56,65,5.3,58.3858583
Height,2,66,79,5.3,58.1890078
Height,2,80,99,5.3,57.44034598
Height,1,0,18,5.3,36.5113583
Height,1,18,25,5.3,64.52361752
Height,1,26,35,5.3,64.11975903
Height,1,36,45,5.3,64.0945228
Height,1,46,55,5.3,63.5433414
Height,1,56,65,5.3,63.65137295
Height,1,66,79,5.3,62.8186166
Height,1,80,99,5.3,62.64483698
Height,2,0,18,5.4,35.72324764
Height,2,18,25,5.4,59.37207931
Height,2,26,35,5.4,59.448851
Height,2,36,45,5.4,59.1732603
Height,2,46,55,5.4,58.6220789
Height,2,56,65,5.4,58.3858583
Height,2,66,79,5.4,58.23885035
Height,2,80,99,5.4,57.4409759
Height,1,0,18,5.4,36.614193
Height,1,18,25,5.4,64.54657029
Height,1,26,35,5.4,64.16200315
Height,1,36,45,5.4,64.0945228
Height,1,46,55,5.4,63.5433414
Height,1,56,65,5.4,63.7401919
Height,1,66,79,5.4,62.8346796
Height,1,80,99,5.4,62.70885276
Height,2,0,18,5.5,35.7480508
Height,2,18,25,5.5,59.39471711
Height,2,26,35,5.5,59.45731557
Height,2,36,45,5.5,59.1732603
Height,2,46,55,5.5,58.67345688
Height,2,56,65,5.5,58.41105516
Height,2,66,79,5.5,58.31617322
Height,2,80,99,5.5,57.4409759
Height,1,0,18,5.5,36.614193
Height,1,18,25,5.5,64.566964
Height,1,26,35,5.5,64.232515
Height,1,36,45,5.5,64.15515275
Height,1,46,55,5.5,63.5433414
Height,1,56,65,5.5,63.7401919
Height,1,66,79,5.5,62.8346796
Height,1,80,99,5.5,62.77286854
Height,2,0,18,5.6,35.7480508
Height,2,18,25,5.6,59.41735492
Height,2,26,35,5.6,59.48538645
Height,2,36,45,5.6,59.19436267
Height,2,46,55,5.6,58.74617346
Height,2,56,65,5.6,58.4252284
Height,2,66,79,5.6,58.37074018
Height,2,80,99,5.6,57.4409759
Height,1,0,18,5.6,36.614193
Height,1,18,25,5.6,64.566964
Height,1,26,35,5.6,64.28601897
Height,1,36,45,5.6,64.25074336
Height,1,46,55,5.6,63.5433414
Height,1,56,65,5.6,63.7401919
Height,1,66,79,5.6,62.8346796
Height,1,80,99,5.6,62.80223864
Height,2,0,18,5.7,35.7874209
Height,2,18,25,5.7,59.43999273
Height,2,26,35,5.7,59.4882211
Height,2,36,45,5.7,59.22215796
Height,2,46,55,5.7,58.77440182
Height,2,56,65,5.7,58.46491346
Height,2,66,79,5.7,58.3858583
Height,2,80,99,5.7,57.44475543
Height,1,0,18,5.7,36.6929332
Height,1,18,25,5.7,64.57605849
Height,1,26,35,5.7,64.33302687
Height,1,36,45,5.7,64.32275127
Height,1,46,55,5.7,63.5433414
Height,1,56,65,5.7,63.78050688
Height,1,66,79,5.7,62.8346796
Height,1,80,99,5.7,62.81290793
Height,2,0,18,5.8,35.826791
Height,2,18,25,5.8,59.46263054
Height,2,26,35,5.8,59.4882211
Height,2,36,45,5.8,59.24995325
Height,2,46,55,5.8,58.7795593
Height,2,56,65,5.8,58.5433387
Height,2,66,79,5.8,58.3858583
Height,2,80,99,5.8,57.46554284
Height,1,0,18,5.8,36.72190959
Height,1,18,25,5.8,64.59901126
Height,1,26,35,5.8,64.38003477
Height,1,36,45,5.8,64.37822374
Height,1,46,55,5.8,63.5433414
Height,1,56,65,5.8,63.83184549
Height,1,66,79,5.8,62.85263237
Height,1,80,99,5.8,62.82357723
Height,2,0,18,5.9,35.87186976
Height,2,18,25,5.9,59.48526834
Height,2,26,35,5.9,59.4908589
Height,2,36,45,5.9,59.27774855
Height,2,46,55,5.9,58.80341758
Height,2,56,65,5.9,58.5433387
Height,2,66,79,5.9,58.3858583
Height,2,80,99,5.9,57.48633026
Height,1,0,18,5.9,36.79387814
Height,1,18,25,5.9,64.62196403
Height,1,26,35,5.9,64.4094836
Height,1,36,45,5.9,64.40212139
Height,1,46,55,5.9,63.55956188
Height,1,56,65,5.9,63.8583022
Height,1,66,79,5.9,62.88145128
Height,1,80,99,5.9,62.83424653
Height,2,0,18,6,35.91734223
Height,2,18,25,6,59.54727625
Height,2,26,35,6,59.51892978
Height,2,36,45,6,59.2913706
Height,2,46,55,6,58.8582995
Height,2,56,65,6,58.5433387
Height,2,66,79,6,58.3858583
Height,2,80,99,6,57.50711767
Height,1,0,18,6,36.84096478
Height,1,18,25,6,64.6449168
Height,1,26,35,6,64.4094836
Height,1,36,45,6,64.45908993
Height,1,46,55,6,63.58586111
Height,1,56,65,6,63.8583022
Height,1,66,79,6,62.91027019
Height,1,80,99,6,62.85515205
Height,2,0,18,6.1,35.9628147
Height,2,18,25,6.1,59.60928416
Height,2,26,35,6.1,59.56641012
Height,2,36,45,6.1,59.29656745
Height,2,46,55,6.1,58.8582995
Height,2,56,65,6.1,58.57200013
Height,2,66,79,6.1,58.39660634
Height,2,80,99,6.1,57.52381059
Height,1,0,18,6.1,36.8897837
Height,1,18,25,6.1,64.66786957
Height,1,26,35,6.1,64.42590093
Height,1,36,45,6.1,64.52865689
Height,1,46,55,6.1,63.61216033
Height,1,56,65,6.1,63.8888534
Height,1,66,79,6.1,62.9134198
Height,1,80,99,6.1,62.87649065
Height,2,0,18,6.2,36.0630116
Height,2,18,25,6.2,59.63192197
Height,2,26,35,6.2,59.6063314
Height,2,36,45,6.2,59.35215803
Height,2,46,55,6.2,58.87617353
Height,2,56,65,6.2,58.5827088
Height,2,66,79,6.2,58.42388982
Height,2,80,99,6.2,57.5342043
Height,1,0,18,6.2,36.9685239
Height,1,18,25,6.2,64.69082233
Height,1,26,35,6.2,64.44940488
Height,1,36,45,6.2,64.55255454
Height,1,46,55,6.2,63.63845956
Height,1,56,65,6.2,63.9442865
Height,1,66,79,6.2,62.9134198
Height,1,80,99,6.2,62.89782924
Height,2,0,18,6.3,36.1023817
Height,2,18,25,6.3,59.67227632
Height,2,26,35,6.3,59.6063314
Height,2,36,45,6.3,59.38892971
Height,2,46,55,6.3,58.90440189
Height,2,56,65,6.3,58.61609464
Height,2,66,79,6.3,58.4252284
Height,2,80,99,6.3,57.544598
Height,1,0,18,6.3,37.02159479
Height,1,18,25,6.3,64.7137751
Height,1,26,35,6.3,64.47290883
Height,1,36,45,6.3,64.57645219
Height,1,46,55,6.3,63.6614517
Height,1,56,65,6.3,63.9764125
Height,1,66,79,6.3,62.91798673
Height,1,80,99,6.3,62.91629382
Height,2,0,18,6.4,36.17797229
Height,2,18,25,6.4,59.74018974
Height,2,26,35,6.4,59.6312133
Height,2,36,45,6.4,59.416725
Height,2,46,55,6.4,58.93263025
Height,2,56,65,6.4,58.661449
Height,2,66,79,6.4,58.4252284
Height,2,80,99,6.4,57.55499171
Height,1,0,18,6.4,37.0472641
Height,1,18,25,6.4,64.7244444
Height,1,26,35,6.4,64.49641278
Height,1,36,45,6.4,64.60034984
Height,1,46,55,6.4,63.6614517
Height,1,56,65,6.4,63.9852314
Height,1,66,79,6.4,62.94680564
Height,1,80,99,6.4,62.92696311
Height,2,0,18,6.5,36.220492
Height,2,18,25,6.5,59.7638118
Height,2,26,35,6.5,59.65928418
Height,2,36,45,6.5,59.44452029
Height,2,46,55,6.5,58.96085861
Height,2,56,65,6.5,58.66617341
Height,2,66,79,6.5,58.42700005
Height,2,80,99,6.5,57.57168463
Height,1,0,18,6.5,37.0866342
Height,1,18,25,6.5,64.7244444
Height,1,26,35,6.5,64.51991673
Height,1,36,45,6.5,64.6063341
Height,1,46,55,6.5,63.6614517
Height,1,56,65,6.5,64.0157826
Height,1,66,79,6.5,62.9527899
Height,1,80,99,6.5,62.93763241
Height,2,0,18,6.6,36.22954712
Height,2,18,25,6.6,59.7638118
Height,2,26,35,6.6,59.68735507
Height,2,36,45,6.6,59.448851
Height,2,46,55,6.6,58.98908697
Height,2,56,65,6.6,58.69955926
Height,2,66,79,6.6,58.45428353
Height,2,80,99,6.6,57.59247204
Height,1,0,18,6.6,37.1653744
Height,1,18,25,6.6,64.7244444
Height,1,26,35,6.6,64.5275939
Height,1,36,45,6.6,64.6063341
Height,1,46,55,6.6,63.66491627
Height,1,56,65,6.6,64.0157826
Height,1,66,79,6.6,62.9527899
Height,1,80,99,6.6,62.94830171
Height,2,0,18,6.7,36.2598621
Height,2,18,25,6.7,59.7638118
Height,2,26,35,6.7,59.71542595
Height,2,36,45,6.7,59.46074077
Height,2,46,55,6.7,59.0157799
Height,2,56,65,6.7,58.7008191
Height,2,66,79,6.7,58.4645985
Height,2,80,99,6.7,57.61325946
Height,1,0,18,6.7,37.2047445
Height,1,18,25,6.7,64.7244444
Height,1,26,35,6.7,64.5275939
Height,1,36,45,6.7,64.6063341
Height,1,46,55,6.7,63.6912155
Height,1,56,65,6.7,64.04223931
Height,1,66,79,6.7,62.95625447
Height,1,80,99,6.7,62.95897101
Height,2,0,18,6.8,36.32049205
Height,2,18,25,6.8,59.77168582
Height,2,26,35,6.8,59.7244417
Height,2,36,45,6.8,59.4882211
Height,2,46,55,6.8,59.0157799
Height,2,56,65,6.8,58.72696085
Height,2,66,79,6.8,58.4645985
Height,2,80,99,6.8,57.63404687
Height,1,0,18,6.8,37.23057129
Height,1,18,25,6.8,64.7244444
Height,1,26,35,6.8,64.62145222
Height,1,36,45,6.8,64.6063341
Height,1,46,55,6.8,63.7008218
Height,1,56,65,6.8,64.0551527
Height,1,66,79,6.8,63.0138923
Height,1,80,99,6.8,62.9696403
Height,2,0,18,6.9,36.4173425
Height,2,18,25,6.9,59.81696144
Height,2,26,35,6.9,59.7244417
Height,2,36,45,6.9,59.4882211
Height,2,46,55,6.9,59.0157799
Height,2,56,65,6.9,58.7401892
Height,2,66,79,6.9,58.4645985
Height,2,80,99,6.9,57.64633034
Height,1,0,18,6.9,37.34348473
Height,1,18,25,6.9,64.73338141
Height,1,26,35,6.9,64.69267273
Height,1,36,45,6.9,64.6063341
Height,1,46,55,6.9,63.7080659
Height,1,56,65,6.9,64.06712121
Height,1,66,79,6.9,63.07153012
Height,1,80,99,6.9,62.9803096
Height,2,0,18,7,36.4567126
Height,2,18,25,7,59.85239453
Height,2,26,35,7,59.7244417
Height,2,36,45,7,59.50475654
Height,2,46,55,7,59.02326022
Height,2,56,65,7,58.7401892
Height,2,66,79,7,58.4645985
Height,2,80,99,7,57.65672405
Height,1,0,18,7,37.46931157
Height,1,18,25,7,64.75633418
Height,1,26,35,7,64.71617668
Height,1,36,45,7,64.6063341
Height,1,46,55,7,63.76066435
Height,1,56,65,7,64.0945228
Height,1,66,79,7,63.1102703
Height,1,80,99,7,62.9909789
Height,2,0,18,7.1,36.5354528
Height,2,18,25,7.1,59.87503233
Height,2,26,35,7.1,59.74896927
Height,2,36,45,7.1,59.5275912
Height,2,46,55,7.1,59.05148858
Height,2,56,65,7.1,58.74837818
Height,2,66,79,7.1,58.47259063
Height,2,80,99,7.1,57.66711775
Height,1,0,18,7.1,37.5197053
Height,1,18,25,7.1,64.7638145
Height,1,26,35,7.1,64.73968063
Height,1,36,45,7.1,64.610153
Height,1,46,55,7.1,63.779562
Height,1,56,65,7.1,64.0945228
Height,1,66,79,7.1,63.1102703
Height,1,80,99,7.1,63.00164819
Height,2,0,18,7.2,36.5748229
Height,2,18,25,7.2,59.89767014
Height,2,26,35,7.2,59.79026851
Height,2,36,45,7.2,59.5275912
Height,2,46,55,7.2,59.07971694
Height,2,56,65,7.2,58.7795593
Height,2,66,79,7.2,58.49987411
Height,2,80,99,7.2,57.67782642
Height,1,0,18,7.2,37.5590754
Height,1,18,25,7.2,64.7638145
Height,1,26,35,7.2,64.76318458
Height,1,36,45,7.2,64.63405065
Height,1,46,55,7.2,63.78334153
Height,1,56,65,7.2,64.0945228
Height,1,66,79,7.2,63.1657034
Height,1,80,99,7.2,63.01231749
Height,2,0,18,7.3,36.61202764
Height,2,18,25,7.3,59.92030795
Height,2,26,35,7.3,59.842552
Height,2,36,45,7.3,59.5275912
Height,2,46,55,7.3,59.0945201
Height,2,56,65,7.3,58.7795593
Height,2,66,79,7.3,58.52715759
Height,2,80,99,7.3,57.69861383
Height,1,0,18,7.3,37.61057149
Height,1,18,25,7.3,64.78582239
Height,1,26,35,7.3,64.80956256
Height,1,36,45,7.3,64.6457042
Height,1,46,55,7.3,63.80964076
Height,1,56,65,7.3,64.11688502
Height,1,66,79,7.3,63.24050659
Height,1,80,99,7.3,63.02298679
Height,2,0,18,7.4,36.72994109
Height,2,18,25,7.4,59.96459931
Height,2,26,35,7.4,59.842552
Height,2,36,45,7.4,59.5275912
Height,2,46,55,7.4,59.1013705
Height,2,56,65,7.4,58.7795593
Height,2,66,79,7.4,58.5433387
Height,2,80,99,7.4,57.71940125
Height,1,0,18,7.4,37.65765813
Height,1,18,25,7.4,64.8031846
Height,1,26,35,7.4,64.8425547
Height,1,36,45,7.4,64.6457042
Height,1,46,55,7.4,63.83593998
Height,1,56,65,7.4,64.1338929
Height,1,66,79,7.4,63.3071208
Height,1,80,99,7.4,63.0315301
Height,2,0,18,7.5,36.8504136
Height,2,18,25,7.5,60.0000324
Height,2,26,35,7.5,59.89865439
Height,2,36,45,7.5,59.5275912
Height,2,46,55,7.5,59.18605558
Height,2,56,65,7.5,58.80318136
Height,2,66,79,7.5,58.5433387
Height,2,80,99,7.5,57.74018866
Height,1,0,18,7.5,37.70474477
Height,1,18,25,7.5,64.8031846
Height,1,26,35,7.5,64.8425547
Height,1,36,45,7.5,64.6663735
Height,1,46,55,7.5,63.87405024
Height,1,56,65,7.5,64.14176692
Height,1,66,79,7.5,63.3071208
Height,1,80,99,7.5,63.0315301
Height,2,0,18,7.6,36.92049238
Height,2,18,25,7.6,60.0000324
Height,2,26,35,7.6,59.9606623
Height,2,36,45,7.6,59.57924477
Height,2,46,55,7.6,59.23200049
Height,2,56,65,7.6,58.8189294
Height,2,66,79,7.6,58.56963793
Height,2,80,99,7.6,57.76097607
Height,1,0,18,7.6,37.7165558
Height,1,18,25,7.6,64.83956257
Height,1,26,35,7.6,64.85720038
Height,1,36,45,7.6,64.69546801
Height,1,46,55,7.6,63.97924715
Height,1,56,65,7.6,64.17389292
Height,1,66,79,7.6,63.3320027
Height,1,80,99,7.6,63.0315301
Height,2,0,18,7.7,36.96596484
Height,2,18,25,7.7,60.01085918
Height,2,26,35,7.7,59.9606623
Height,2,36,45,7.7,59.62058338
Height,2,46,55,7.7,59.2520005
Height,2,56,65,7.7,58.8189294
Height,2,66,79,7.7,58.5827088
Height,2,80,99,7.7,57.78176349
Height,1,0,18,7.7,37.7559259
Height,1,18,25,7.7,64.90842088
Height,1,26,35,7.7,64.88070433
Height,1,36,45,7.7,64.74326331
Height,1,46,55,7.7,64.0157826
Height,1,56,65,7.7,64.20601892
Height,1,66,79,7.7,63.3464909
Height,1,80,99,7.7,63.0315301
Height,2,0,18,7.8,36.97206721
Height,2,18,25,7.8,60.03349699
Height,2,26,35,7.8,59.9606623
Height,2,36,45,7.8,59.64837867
Height,2,46,55,7.8,59.2520005
Height,2,56,65,7.8,58.83593728
Height,2,66,79,7.8,58.58483479
Height,2,80,99,7.8,57.8025509
Height,1,0,18,7.8,37.76726449
Height,1,18,25,7.8,64.95861775
Height,1,26,35,7.8,64.90420828
Height,1,36,45,7.8,64.77743655
Height,1,46,55,7.8,64.01987709
Height,1,56,65,7.8,64.23814492
Height,1,66,79,7.8,63.3464909
Height,1,80,99,7.8,63.04239625
Height,2,0,18,7.9,37.007894
Height,2,18,25,7.9,60.0394025
Height,2,26,35,7.9,59.97353632
Height,2,36,45,7.9,59.67617396
Height,2,46,55,7.9,59.27731547
Height,2,56,65,7.9,58.93609482
Height,2,66,79,7.9,58.61211826
Height,2,80,99,7.9,57.82333831
Height,1,0,18,7.9,37.795296
Height,1,18,25,7.9,65.0000351
Height,1,26,35,7.9,64.9212949
Height,1,36,45,7.9,64.80133421
Height,1,46,55,7.9,64.04617632
Height,1,56,65,7.9,64.27027093
Height,1,66,79,7.9,63.3464909
Height,1,80,99,7.9,63.06373484
Height,2,0,18,8,37.0472641
Height,2,18,25,8,60.0394025
Height,2,26,35,8,60.0000324
Height,2,36,45,8,59.6850716
Height,2,46,55,8,59.30554384
Height,2,56,65,8,58.9370397
Height,2,66,79,8,58.6220789
Height,2,80,99,8,57.83940131
Height,1,0,18,8,37.86143777
Height,1,18,25,8,65.0000351
Height,1,26,35,8,64.9212949
Height,1,36,45,8,64.8031846
Height,1,46,55,8,64.0551527
Height,1,56,65,8,64.2913733
Height,1,66,79,8,63.36853816
Height,1,80,99,8,63.08507344
Height,2,0,18,8.1,37.0472641
Height,2,18,25,8.1,60.06204031
Height,2,26,35,8.1,60.0000324
Height,2,36,45,8.1,59.6850716
Height,2,46,55,8.1,59.3307407
Height,2,56,65,8.1,58.96412633
Height,2,66,79,8.1,58.62731512
Height,2,80,99,8.1,57.84979502
Height,1,0,18,8.1,37.94301262
Height,1,18,25,8.1,65.0000351
Height,1,26,35,8.1,64.9212949
Height,1,36,45,8.1,64.8031846
Height,1,46,55,8.1,64.05940467
Height,1,56,65,8.1,64.2913733
Height,1,66,79,8.1,63.39735707
Height,1,80,99,8.1,63.10641203
Height,2,0,18,8.2,37.0866342
Height,2,18,25,8.2,60.0787726
Height,2,26,35,8.2,60.01837887
Height,2,36,45,8.2,59.6850716
Height,2,46,55,8.2,59.3307407
Height,2,56,65,8.2,58.9764098
Height,2,66,79,8.2,58.6545986
Height,2,80,99,8.2,57.86018872
Height,1,0,18,8.2,38.03435125
Height,1,18,25,8.2,65.0000351
Height,1,26,35,8.2,64.9212949
Height,1,36,45,8.2,64.8031846
Height,1,46,55,8.2,64.0857039
Height,1,56,65,8.2,64.2913733
Height,1,66,79,8.2,63.42712086
Height,1,80,99,8.2,63.11901046
Height,2,0,18,8.3,37.1260043
Height,2,18,25,8.3,60.0787726
Height,2,26,35,8.3,60.0394025
Height,2,36,45,8.3,59.73215824
Height,2,46,55,8.3,59.35085882
Height,2,56,65,8.3,58.99152792
Height,2,66,79,8.3,58.68188208
Height,2,80,99,8.3,57.87058243
Height,1,0,18,8.3,38.09198907
Height,1,18,25,8.3,65.0000351
Height,1,26,35,8.3,64.94298783
Height,1,36,45,8.3,64.81818461
Height,1,46,55,8.3,64.11200312
Height,1,56,65,8.3,64.34869617
Height,1,66,79,8.3,63.48475869
Height,1,80,99,8.3,63.12967976
Height,2,0,18,8.4,37.1653744
Height,2,18,25,8.4,60.09058363
Height,2,26,35,8.4,60.0394025
Height,2,36,45,8.4,59.7638118
Height,2,46,55,8.4,59.3701108
Height,2,56,65,8.4,59.0157799
Height,2,66,79,8.4,58.7008191
Height,2,80,99,8.4,57.874047
Height,1,0,18,8.4,38.1496269
Height,1,18,25,8.4,65.0000351
Height,1,26,35,8.4,64.97231855
Height,1,36,45,8.4,64.84208226
Height,1,46,55,8.4,64.13830235
Height,1,56,65,8.4,64.39153083
Height,1,66,79,8.4,63.52318391
Height,1,80,99,8.4,63.14034906
Height,2,0,18,8.5,37.17226417
Height,2,18,25,8.5,60.11322144
Height,2,26,35,8.5,60.0394025
Height,2,36,45,8.5,59.7645992
Height,2,46,55,8.5,59.3701108
Height,2,56,65,8.5,59.0157799
Height,2,66,79,8.5,58.7008191
Height,2,80,99,8.5,57.874047
Height,1,0,18,8.5,38.188997
Height,1,18,25,8.5,65.0000351
Height,1,26,35,8.5,65.01932645
Height,1,36,45,8.5,64.8425547
Height,1,46,55,8.5,64.16460158
Height,1,56,65,8.5,64.4094836
Height,1,66,79,8.5,63.55200282
Height,1,80,99,8.5,63.15239631
Height,2,0,18,8.6,37.23072877
Height,2,18,25,8.6,60.1181427
Height,2,26,35,8.6,60.0394025
Height,2,36,45,8.6,59.82018978
Height,2,46,55,8.6,59.3701108
Height,2,56,65,8.6,59.0157799
Height,2,66,79,8.6,58.7008191
Height,2,80,99,8.6,57.874047
Height,1,0,18,8.6,38.26206791
Height,1,18,25,8.6,65.00546817
Height,1,26,35,8.6,65.05286977
Height,1,36,45,8.6,64.85050746
Height,1,46,55,8.6,64.1909008
Height,1,56,65,8.6,64.4094836
Height,1,66,79,8.6,63.58082174
Height,1,80,99,8.6,63.1737349
Height,2,0,18,8.7,37.3419493
Height,2,18,25,8.7,60.12011121
Height,2,26,35,8.7,60.0394025
Height,2,36,45,8.7,59.842552
Height,2,46,55,8.7,59.4148746
Height,2,56,65,8.7,59.0157799
Height,2,66,79,8.7,58.7008191
Height,2,80,99,8.7,57.874047
Height,1,0,18,8.7,38.2677372
Height,1,18,25,8.7,65.02842094
Height,1,26,35,8.7,65.07637372
Height,1,36,45,8.7,64.87440511
Height,1,46,55,8.7,64.2126331
Height,1,56,65,8.7,64.4094836
Height,1,66,79,8.7,63.5827115
Height,1,80,99,8.7,63.1950735
Height,2,0,18,8.8,37.3622249
Height,2,18,25,8.8,60.16538682
Height,2,26,35,8.8,60.0394025
Height,2,36,45,8.8,59.85263075
Height,2,46,55,8.8,59.4882211
Height,2,56,65,8.8,59.0157799
Height,2,66,79,8.8,58.7008191
Height,2,80,99,8.8,57.89231473
Height,1,0,18,8.8,38.27750098
Height,1,18,25,8.8,65.0394052
Height,1,26,35,8.8,65.09987767
Height,1,36,45,8.8,64.8819248
Height,1,46,55,8.8,64.2126331
Height,1,56,65,8.8,64.4094836
Height,1,66,79,8.8,63.59908946
Height,1,80,99,8.8,63.21641209
Height,2,0,18,8.9,37.3622249
Height,2,18,25,8.9,60.20377267
Height,2,26,35,8.9,60.07538677
Height,2,36,45,8.9,59.90822133
Height,2,46,55,8.9,59.4882211
Height,2,56,65,8.9,59.0157799
Height,2,66,79,8.9,58.75412622
Height,2,80,99,8.9,57.91310214
Height,1,0,18,8.9,38.32458762
Height,1,18,25,8.9,65.0394052
Height,1,26,35,8.9,65.12338162
Height,1,36,45,8.9,64.8819248
Height,1,46,55,8.9,64.2126331
Height,1,56,65,8.9,64.45861748
Height,1,66,79,8.9,63.62790837
Height,1,80,99,8.9,63.2283806
Height,2,0,18,9,37.3996265
Height,2,18,25,9,60.22641048
Height,2,26,35,9,60.1181427
Height,2,36,45,9,59.94255205
Height,2,46,55,9,59.50908725
Height,2,56,65,9,59.02837833
Height,2,66,79,9,58.7795593
Height,2,80,99,9,57.93388955
Height,1,0,18,9,38.37167426
Height,1,18,25,9,65.05790915
Height,1,26,35,9,65.14688557
Height,1,36,45,9,64.8819248
Height,1,46,55,9,64.22208192
Height,1,56,65,9,64.4882238
Height,1,66,79,9,63.65672729
Height,1,80,99,9,63.2283806
Height,2,0,18,9.1,37.40986272
Height,2,18,25,9.1,60.236253
Height,2,26,35,9.1,60.1181427
Height,2,36,45,9.1,59.97034734
Height,2,46,55,9.1,59.5275912
Height,2,56,65,9.1,59.05515
Height,2,66,79,9.1,58.7795593
Height,2,80,99,9.1,57.9527872
Height,1,0,18,9.1,38.4252176
Height,1,18,25,9.1,65.08503515
Height,1,26,35,9.1,65.1575155
Height,1,36,45,9.1,64.8819248
Height,1,46,55,9.1,64.27468038
Height,1,56,65,9.1,64.4882238
Height,1,66,79,9.1,63.6855462
Height,1,80,99,9.1,63.2283806
Height,2,0,18,9.2,37.50080765
Height,2,18,25,9.2,60.236253
Height,2,26,35,9.2,60.1181427
Height,2,36,45,9.2,59.99814264
Height,2,46,55,9.2,59.5275912
Height,2,56,65,9.2,59.05515
Height,2,66,79,9.2,58.7795593
Height,2,80,99,9.2,57.9527872
Height,1,0,18,9.2,38.5039578
Height,1,18,25,9.2,65.15389345
Height,1,26,35,9.2,65.1575155
